"","ID","URL","Title","body","Country","Group","Protest","Protest_Type","Discrim","Discrim_Type"
"319",NA,"","","NULL","","",NA,NA,NA,NA
"320",NA,"","","NULL","","",NA,NA,NA,NA
"321",NA,"","","NULL","","",NA,NA,NA,NA
"322",NA,"","","NULL","","",NA,NA,NA,NA
"323",NA,"","","NULL","","",NA,NA,NA,NA
"324",NA,"","","NULL","","",NA,NA,NA,NA
"325",NA,"","","NULL","","",NA,NA,NA,NA
"326",NA,"","","NULL","","",NA,NA,NA,NA
"327",NA,"","","NULL","","",NA,NA,NA,NA
"328",NA,"","","NULL","","",NA,NA,NA,NA
"329",NA,"","","NULL","","",NA,NA,NA,NA
"330",NA,"","","NULL","","",NA,NA,NA,NA
"331",NA,"","","NULL","","",NA,NA,NA,NA
"332",NA,"","","NULL","","",NA,NA,NA,NA
"333",NA,"","","NULL","","",NA,NA,NA,NA
"334",NA,"","","NULL","","",NA,NA,NA,NA
"335",NA,"","","NULL","","",NA,NA,NA,NA
"336",NA,"","","NULL","","",NA,NA,NA,NA
"337",NA,"","","NULL","","",NA,NA,NA,NA
"338",NA,"","","NULL","","",NA,NA,NA,NA
"339",NA,"","","NULL","","",NA,NA,NA,NA
"340",NA,"","","NULL","","",NA,NA,NA,NA
"341",NA,"","","NULL","","",NA,NA,NA,NA
"342",NA,"","","NULL","","",NA,NA,NA,NA
"343",NA,"","","NULL","","",NA,NA,NA,NA
"344",NA,"","","NULL","","",NA,NA,NA,NA
"345",NA,"","","NULL","","",NA,NA,NA,NA
"346",NA,"","","NULL","","",NA,NA,NA,NA
"347",NA,"","","NULL","","",NA,NA,NA,NA
"348",NA,"","","NULL","","",NA,NA,NA,NA
"349",NA,"","","NULL","","",NA,NA,NA,NA
"350",NA,"","","NULL","","",NA,NA,NA,NA
"351",NA,"","","NULL","","",NA,NA,NA,NA
"352",NA,"","","NULL","","",NA,NA,NA,NA
"353",NA,"","","NULL","","",NA,NA,NA,NA
"354",NA,"","","NULL","","",NA,NA,NA,NA
"355",NA,"","","NULL","","",NA,NA,NA,NA
"356",NA,"","","NULL","","",NA,NA,NA,NA
"357",NA,"","","NULL","","",NA,NA,NA,NA
"358",NA,"","","NULL","","",NA,NA,NA,NA
"359",NA,"","","NULL","","",NA,NA,NA,NA
"360",NA,"","","NULL","","",NA,NA,NA,NA
"361",NA,"","","NULL","","",NA,NA,NA,NA
"362",NA,"","","NULL","","",NA,NA,NA,NA
"363",NA,"","","NULL","","",NA,NA,NA,NA
"364",NA,"","","NULL","","",NA,NA,NA,NA
"365",NA,"","","NULL","","",NA,NA,NA,NA
"366",NA,"","","NULL","","",NA,NA,NA,NA
"367",NA,"","","NULL","","",NA,NA,NA,NA
"368",NA,"","","NULL","","",NA,NA,NA,NA
"369",NA,"","","NULL","","",NA,NA,NA,NA
"370",NA,"","","NULL","","",NA,NA,NA,NA
"371",NA,"","","NULL","","",NA,NA,NA,NA
"372",NA,"","","NULL","","",NA,NA,NA,NA
"373",NA,"","","NULL","","",NA,NA,NA,NA
"374",NA,"","","NULL","","",NA,NA,NA,NA
"375",NA,"","","NULL","","",NA,NA,NA,NA
"376",NA,"","","NULL","","",NA,NA,NA,NA
"377",NA,"","","NULL","","",NA,NA,NA,NA
"378",NA,"","","NULL","","",NA,NA,NA,NA
"379",NA,"","","NULL","","",NA,NA,NA,NA
"380",NA,"","","NULL","","",NA,NA,NA,NA
"381",NA,"","","NULL","","",NA,NA,NA,NA
"382",NA,"","","NULL","","",NA,NA,NA,NA
"383",NA,"","","NULL","","",NA,NA,NA,NA
"384",NA,"","","NULL","","",NA,NA,NA,NA
"385",NA,"","","NULL","","",NA,NA,NA,NA
"386",NA,"","","NULL","","",NA,NA,NA,NA
"387",NA,"","","NULL","","",NA,NA,NA,NA
"388",NA,"","","NULL","","",NA,NA,NA,NA
"389",NA,"","","NULL","","",NA,NA,NA,NA
"390",NA,"","","NULL","","",NA,NA,NA,NA
"391",NA,"","","NULL","","",NA,NA,NA,NA
"392",NA,"","","NULL","","",NA,NA,NA,NA
"393",NA,"","","NULL","","",NA,NA,NA,NA
"394",NA,"","","NULL","","",NA,NA,NA,NA
"395",NA,"","","NULL","","",NA,NA,NA,NA
"396",NA,"","","NULL","","",NA,NA,NA,NA
"397",NA,"","","NULL","","",NA,NA,NA,NA
"398",NA,"","","NULL","","",NA,NA,NA,NA
"399",NA,"","","NULL","","",NA,NA,NA,NA
"400",NA,"","","NULL","","",NA,NA,NA,NA
"401",NA,"","","NULL","","",NA,NA,NA,NA
"402",NA,"","","NULL","","",NA,NA,NA,NA
"403",NA,"","","NULL","","",NA,NA,NA,NA
"404",NA,"","","NULL","","",NA,NA,NA,NA
"405",NA,"","","NULL","","",NA,NA,NA,NA
"406",NA,"","","NULL","","",NA,NA,NA,NA
"407",NA,"","","NULL","","",NA,NA,NA,NA
"408",NA,"","","NULL","","",NA,NA,NA,NA
"409",NA,"","","NULL","","",NA,NA,NA,NA
"410",NA,"","","NULL","","",NA,NA,NA,NA
"411",NA,"","","NULL","","",NA,NA,NA,NA
"412",NA,"","","NULL","","",NA,NA,NA,NA
"413",NA,"","","NULL","","",NA,NA,NA,NA
"414",NA,"","","NULL","","",NA,NA,NA,NA
"415",NA,"","","NULL","","",NA,NA,NA,NA
"416",NA,"","","NULL","","",NA,NA,NA,NA
"417",NA,"","","NULL","","",NA,NA,NA,NA
"418",NA,"","","NULL","","",NA,NA,NA,NA
"419",NA,"","","NULL","","",NA,NA,NA,NA
"420",NA,"","","NULL","","",NA,NA,NA,NA
"421",NA,"","","NULL","","",NA,NA,NA,NA
"422",NA,"","","NULL","","",NA,NA,NA,NA
"423",NA,"","","NULL","","",NA,NA,NA,NA
"424",NA,"","","NULL","","",NA,NA,NA,NA
"425",NA,"","","NULL","","",NA,NA,NA,NA
"426",NA,"","","NULL","","",NA,NA,NA,NA
"427",NA,"","","NULL","","",NA,NA,NA,NA
"428",NA,"","","NULL","","",NA,NA,NA,NA
"429",NA,"","","NULL","","",NA,NA,NA,NA
"430",NA,"","","NULL","","",NA,NA,NA,NA
"431",NA,"","","NULL","","",NA,NA,NA,NA
"432",NA,"","","NULL","","",NA,NA,NA,NA
"433",NA,"","","NULL","","",NA,NA,NA,NA
"434",NA,"","","NULL","","",NA,NA,NA,NA
"435",NA,"","","NULL","","",NA,NA,NA,NA
"436",NA,"","","NULL","","",NA,NA,NA,NA
"437",NA,"","","NULL","","",NA,NA,NA,NA
"438",NA,"","","NULL","","",NA,NA,NA,NA
"439",NA,"","","NULL","","",NA,NA,NA,NA
"440",NA,"","","NULL","","",NA,NA,NA,NA
"441",NA,"","","NULL","","",NA,NA,NA,NA
"442",NA,"","","NULL","","",NA,NA,NA,NA
"443",NA,"","","NULL","","",NA,NA,NA,NA
"444",NA,"","","NULL","","",NA,NA,NA,NA
"445",NA,"","","NULL","","",NA,NA,NA,NA
"446",NA,"","","NULL","","",NA,NA,NA,NA
"447",NA,"","","NULL","","",NA,NA,NA,NA
"448",NA,"","","NULL","","",NA,NA,NA,NA
"449",NA,"","","NULL","","",NA,NA,NA,NA
"450",NA,"","","NULL","","",NA,NA,NA,NA
"451",NA,"","","NULL","","",NA,NA,NA,NA
"452",NA,"","","NULL","","",NA,NA,NA,NA
"453",NA,"","","NULL","","",NA,NA,NA,NA
"454",NA,"","","NULL","","",NA,NA,NA,NA
"455",NA,"","","NULL","","",NA,NA,NA,NA
"456",NA,"","","NULL","","",NA,NA,NA,NA
"457",NA,"","","NULL","","",NA,NA,NA,NA
"458",NA,"","","NULL","","",NA,NA,NA,NA
"459",NA,"","","NULL","","",NA,NA,NA,NA
"460",NA,"","","NULL","","",NA,NA,NA,NA
"461",NA,"","","NULL","","",NA,NA,NA,NA
"462",NA,"","","NULL","","",NA,NA,NA,NA
"463",NA,"","","NULL","","",NA,NA,NA,NA
"464",NA,"","","NULL","","",NA,NA,NA,NA
"465",NA,"","","NULL","","",NA,NA,NA,NA
"466",NA,"","","NULL","","",NA,NA,NA,NA
"467",NA,"","","NULL","","",NA,NA,NA,NA
"468",NA,"","","NULL","","",NA,NA,NA,NA
"469",NA,"","","NULL","","",NA,NA,NA,NA
"470",NA,"","","NULL","","",NA,NA,NA,NA
"471",NA,"","","NULL","","",NA,NA,NA,NA
"472",NA,"","","NULL","","",NA,NA,NA,NA
"473",NA,"","","NULL","","",NA,NA,NA,NA
"474",NA,"","","NULL","","",NA,NA,NA,NA
"475",NA,"","","NULL","","",NA,NA,NA,NA
"476",NA,"","","NULL","","",NA,NA,NA,NA
"477",NA,"","","NULL","","",NA,NA,NA,NA
"478",NA,"","","NULL","","",NA,NA,NA,NA
"479",NA,"","","NULL","","",NA,NA,NA,NA
"480",NA,"","","NULL","","",NA,NA,NA,NA
"481",NA,"","","NULL","","",NA,NA,NA,NA
"482",NA,"","","NULL","","",NA,NA,NA,NA
"483",NA,"","","NULL","","",NA,NA,NA,NA
"484",NA,"","","NULL","","",NA,NA,NA,NA
